IDENTIFIER,LAT,LON,ALTITUDE,IS_AIRPORT
GRID_CENTRAL-EUROPE_Y08X00_FL300,48.53600316666667,0.7634703333333334,9144.0,0
GRID_CENTRAL-EUROPE_Y08X01_FL300,48.53600316666667,1.3525110000000002,9144.0,0
GRID_CENTRAL-EUROPE_Y08X02_FL300,48.53600316666667,1.9415516666666668,9144.0,0
GRID_CENTRAL-EUROPE_Y08X03_FL300,48.53600316666667,2.5305923333333338,9144.0,0
GRID_CENTRAL-EUROPE_Y08X04_FL300,48.53600316666667,3.1196330000000003,9144.0,0
GRID_CENTRAL-EUROPE_Y08X05_FL300,48.53600316666667,3.7086736666666673,9144.0,0
GRID_CENTRAL-EUROPE_Y08X06_FL300,48.53600316666667,4.297714333333333,9144.0,0
GRID_CENTRAL-EUROPE_Y08X07_FL300,48.53600316666667,4.886755000000001,9144.0,0
GRID_CENTRAL-EUROPE_Y08X08_FL300,48.53600316666667,5.475795666666668,9144.0,0
GRID_CENTRAL-EUROPE_Y08X09_FL300,48.53600316666667,6.064836333333334,9144.0,0
GRID_CENTRAL-EUROPE_Y08X10_FL300,48.53600316666667,6.653877000000001,9144.0,0
GRID_CENTRAL-EUROPE_Y08X11_FL300,48.53600316666667,7.242917666666667,9144.0,0
GRID_CENTRAL-EUROPE_Y08X12_FL300,48.53600316666667,7.8319583333333345,9144.0,0
GRID_CENTRAL-EUROPE_Y08X13_FL300,48.53600316666667,8.420999000000002,9144.0,0
GRID_CENTRAL-EUROPE_Y08X14_FL300,48.53600316666667,9.010039666666668,9144.0,0
GRID_CENTRAL-EUROPE_Y08X15_FL300,48.53600316666667,9.599080333333335,9144.0,0
GRID_CENTRAL-EUROPE_Y08X16_FL300,48.53600316666667,10.188121,9144.0,0
GRID_CENTRAL-EUROPE_Y08X17_FL300,48.53600316666667,10.777161666666668,9144.0,0
GRID_CENTRAL-EUROPE_Y08X18_FL300,48.53600316666667,11.366202333333336,9144.0,0
GRID_CENTRAL-EUROPE_Y08X19_FL300,48.53600316666667,11.955243000000001,9144.0,0
GRID_CENTRAL-EUROPE_Y08X20_FL300,48.53600316666667,12.544283666666669,9144.0,0
GRID_CENTRAL-EUROPE_Y08X21_FL300,48.53600316666667,13.133324333333334,9144.0,0
GRID_CENTRAL-EUROPE_Y08X22_FL300,48.53600316666667,13.722365000000002,9144.0,0
GRID_CENTRAL-EUROPE_Y08X23_FL300,48.53600316666667,14.31140566666667,9144.0,0
GRID_CENTRAL-EUROPE_Y08X24_FL300,48.53600316666667,14.900446333333335,9144.0,0
GRID_CENTRAL-EUROPE_Y08X25_FL300,48.53600316666667,15.489487000000002,9144.0,0
GRID_CENTRAL-EUROPE_Y08X26_FL300,48.53600316666667,16.07852766666667,9144.0,0
GRID_CENTRAL-EUROPE_Y08X27_FL300,48.53600316666667,16.667568333333335,9144.0,0
GRID_CENTRAL-EUROPE_Y08X28_FL300,48.53600316666667,17.256609,9144.0,0
GRID_CENTRAL-EUROPE_Y08X29_FL300,48.53600316666667,17.84564966666667,9144.0,0
GRID_CENTRAL-EUROPE_Y09X00_FL300,48.91321883333333,0.7634703333333334,9144.0,0
GRID_CENTRAL-EUROPE_Y09X01_FL300,48.91321883333333,1.3525110000000002,9144.0,0
GRID_CENTRAL-EUROPE_Y09X02_FL300,48.91321883333333,1.9415516666666668,9144.0,0
GRID_CENTRAL-EUROPE_Y09X03_FL300,48.91321883333333,2.5305923333333338,9144.0,0
GRID_CENTRAL-EUROPE_Y09X04_FL300,48.91321883333333,3.1196330000000003,9144.0,0
GRID_CENTRAL-EUROPE_Y09X05_FL300,48.91321883333333,3.7086736666666673,9144.0,0
